business_id,name,full_address,postal_code
VTh9kRFmgxYZTllCJZZ6wQ,BIBIBOP Asian Grill,"13934 Cedar Rd, University Heights, OH, 44118",44118
vU1ewnYbioaH3h2GU1S8Wg,KFC,"4673 William Flynn Hwy, Allison Park, PA, 15101",15101
vUf4Zs8vaZy8-GU-Yi4H6A,Dairy Queen,"1005 W Bagley Rd, Berea, OH, 44017",44017
VV5QvID1xPwmyYXW6aCTSQ,Subway Restaurants,"30325 Detroit Rd, Westlake, OH, 44145",44145
VveJgvCshJios_o-zwKJIw,Taco Bell,"705 Allegheny Avenue, Pittsburgh, PA, 15233",15233
VVitum45kCla5xkyclh4uA,Taco Bell,"2435 Freeport Rd, New Kensington, PA, 15068",15068
vvVGXfsQdvonM2Cpg49DXw,McDonald's,"7575 Auburn Rd, Concord Township, OH, 44077",44077
VxWkBD_iZa9BiorMMtDYIw,On Tap,"4396 Kent Rd, Stow, OH, 44224",44224
Vy2I_2SD6Ec8OI88SJJ4GA,Subway Restaurants,"4161 W 150th Street, Cleveland, OH, 44135",44135
Vz6JVuA6guXVBIMJF-2g3g,Wendy's,"3735 Pearl Road, Cleveland, OH, 44109",44109
VzCo14166h9LQE6R6TGLbA,Dinner Bell,"6340 Lake Ave, Elyria, OH, 44035",44035
W2f8-YpBL0P7TYXM5e-Jig,KFC,"5525 Royalton Rd, North Royalton, OH, 44133",44133
W2RNay2mirTVPYO6rA_g2g,Chipotle Mexican Grill,"14881 Detroit Ave, Lakewood, OH, 44107",44107
W39f_7mEdphd-wzGwgPxow,McDonald's,"5867 Wooster Pike, Medina, OH, 44256",44256
W3LsG6pz_RM4DXhfX6NSgw,McDonald's,"36390 Euclid Ave, Willoughby, OH, 44094",44094
W5LqZikASAOuLFeFveWpPw,Subway Restaurants,"418 S Craig St, Pittsburgh, PA, 15213",15213
w5YH9J_ReVTKXobqs7yYZg,Subway Restaurants,"1319 Dunlap, Savoy, IL, 61874",61874
W6_HAvErr18PWOyIUCDdSA,Burger King,"4625 Northfield Rd, Cleveland, OH, 44128",44128
w8ZxnScDWMquPfh6oHt0og,Subway Restaurants,"7214 Pearl Rd, Middleburg Heights, OH, 44130",44130
W9FpILKWwGP9Ub19CtqGXQ,McDonald's,"14841 Snow Rd, Brook Park, OH, 44142",44142
WAA_iWseYzvawdKjFMKW1w,Subway Restaurants,"150 Market Place Dr, Oakdale, PA, 15071",15071
waFWpYwEEwq0ikBJftqrEQ,Subway Restaurants,"5466 Pearl Rd, Parma, OH, 44129",44129
waMubyjO_-aO88GsrpPOZg,Rally's,"11607 Buckeye Rd, Cleveland, OH, 44120",44120
WB1albu5FvNP16BAtTIIVg,Wendy's,"1015 Ohio River Blvd, Avalon, PA, 15202",15202
WBJI-p7ZlDt8UAv6QONdFw,Jersey Mike's Subs,"209 Center St, Unit F, Chardon, OH, 44024",44024
WBwB_ydYDNHwwd5U2U8UvQ,Jimmy John's,"1027 Penn Ave, Pittsburgh, PA, 15222",15222
wCoAzScVWpL9bsDsyf1EIQ,McDonald's,"601 N Cunningham, Urbana, IL, 61801",61801
WDizddkAgaQNYA0EbQLCzA,Wendy's,"2363 East Aurora Road, Twinsburg, OH, 44087",44087
wEm94T6y19kzp3YfilKL3Q,Krispy Krunchy Chicken,"6109 Broad St, Pittsburgh, PA, 15206",15206
WF2DG7R_a0EflFqWIxzUXQ,Sonic Drive-In,"5836 Mayfield Rd, Mayfield Heights, OH, 44124",44124
wfe31gLa1qtAgiCVI0cH2g,Pastucci's,"759A The Queensway, Toronto, OH, M8Z 1N1",M8Z 1N1
wG3jVl_LqXb8fEB7LIOReA,Subway,"2031 W 25th St, Cleveland, OH, 44113",44113
WghhtS-tqDWMh_W2O13CYA,Panda Express,"2100 Warrensville Center Rd, South Euclid, OH, 44121",44121
wGKM32sRVy60i0LHVnHPDw,Wendy's,"3516 Warrensville Center Rd, Cleveland, OH, 44122",44122
WGO02-cLiWjeJh0PPLQMBw,Wendy's,"27400 Chagrin Blvd., Orange, OH, 44122",44122
WhE9x893xLpGE4uwqxWRPw,McDonald's,"2841 Bishop Rd, Willoughby Hills, OH, 44092",44092
WhXlv34bw0-112MqSPmCHw,KFC,"3770 William Penn Hwy, Monroeville, PA, 15146",15146
WjkjrsOzMAQ2wgY9tVyS0Q,QDOBA Mexican Eats,"3712 Forbes Ave, Pittsburgh, PA, 15213",15213
wjvyVdtP-VpHrzZ3qEHg6g,Subway,"2458 Fairmount Blvd, Cleveland, OH, 44106",44106
WkHVtY5voeLCvv61klhUnA,Arby's,"4 Collins Ct, Madison, WI, 53716",53716
wkNT82BPI9eW0Jv36SFYkA,Subway Restaurants,"11309 Euclid Avenue, Cleveland, OH, 44106",44106
WkzB0vF7A-a17N_5pfyGJg,Subway Restaurants,"30579 Pinetree Rd, Unit 1030, Pepper Pike, OH, 44124",44124
Wn1UmBIZ9ueKY9Ug0Lu1KQ,Subway Restaurants,"1562 Akron Peninsula Rd, #122, Akron, OH, 44313",44313
WnuRPyTEvILZKCAPk2UwYQ,Wendy's,"725 Allegheny Ave., Pittsburgh, PA, 15233",15233
WNvceXcngWjZz_IinDwYwA,Panda Express,"9184 Mentor Ave, Mentor, OH, 44060",44060
wo41OdU_iUwFofsBnVf6uw,Chipotle Mexican Grill,"7851 Reynolds Rd, Mentor, OH, 44060",44060
wOZUfs_p_AO1zXGkBcX2Bg,KFC,"604 Cottage Grove Rd, Madison, WI, 53716",53716
wPIC8K6sitT7MleVxGcLaA,McDonald's,"95 Richmond St, Painesville, OH, 44077",44077
w-pXv6yfjkA0wi-yi3F8UQ,Burger King,"31305 Vine Street, Willowick, OH, 44095",44095
WPZcC3UNYyH5Sl5y4HRAeA,Mr. Hero,"4640 Richmond Rd, Warrensville Heights, OH, 44128",44128
wQgY7CdljLdCJm6XIk1HuA,Cheba Hut Toasted Subs,"453 W Gilman St, Madison, WI, 53703",53703
wr3cwXmVxxISJ75aOugD9w,Subway Restaurants,"725 W. Champaign Ave, Rantoul, IL, 61866",61866
WS4gUMIv4Jwv2M9zvp31dQ,Subway Restaurants,"15007 Snow Rd, Brook Park, OH, 44142",44142
wSJflDkXz9BPxiqElNe0jw,McDonald's,"6083 Andrews Rd, Mentor, OH, 44060",44060
wSk7mIeZ9t5yh4E7Wn_OTQ,Chipotle Mexican Grill,"4899 William Penn Hwy, Murrysville, PA, 15668",15668
Wsk9CyM-FhybMA48I38JKg,Popeyes Louisiana Kitchen,"26170 Lorain Rd, North Olmstead, OH, 44070",44070
WTluJrwTxVxZkXovV6cnnQ,Panda Express,"7223 McKnight Rd, Pittsburgh, PA, 15237",15237
wUzbeWOod7VDmER9PrmwFg,Subway Restaurants,"16687 Chagrin Blvd, Shaker Heights, OH, 44120",44120
WvGHNuPHebXae2sDbDjuhA,Mr. Hero,"523 E 185th St, Cleveland, OH, 44119",44119
Wvj7_MtfViFRXrljkzYXIw,Sheetz,"7777 Reynolds Rd, Mentor, OH, 44060",44060
wvoX1JCsGcNZZlGzD0EMdQ,Mr Hero,"905 E Aurora Rd, Macedonia, OH, 44056",44056
wVu1rjJuXa2QIsB20auW8g,Wendy's,"436 Center Street, Chardon, OH, 44024",44024
WvunDFSs2hJrPHVFqB6Y1w,Brothers Pizza,"4059 Rocky River Dr, Cleveland, OH, 44135",44135
wYcCWaqjikA6DnLFBthj_g,Burger King,"6671 Pearl Rd, Parma Heights, OH, 44130",44130
WYDjn71X5xiEdpLxlT12hQ,Chipotle Mexican Grill,"21029 Center Ridge Rd, Fairview Park, OH, 44126",44126
WynSwONQjN7heBpTtP2Csw,Chipotle Mexican Grill,"3009 Washington Pike, Bridgeville, PA, 15017",15017
wYVfkkaD-3jg-CTYFyEqKQ,Arby's,"14500 Snow Rd, Brook Park, OH, 44142",44142
wZEK7GmLJ3hmkYBiRCo4Qw,Subway Restaurants,"517 McNeilly Rd, Pittsburgh, PA, 15226",15226
WZNW2rL5BSL4JdHe2Np2Qw,Potbelly Sandwich Shop,"1278-1280 Som Center Rd, Mayfield Heights, OH, 44124",44124
wztnDEbXD1VNvHMMPj2tMw,Steak n Shake,"597 E Aurora Rd, Macedonia, OH, 44056",44056
x_0Vf8AVBk_auLnNHRjoVA,McDonald's,"134 W Steetsboro Rd, Hudson, OH, 44236",44236
X4QbkHl7pOTVsgLa7XuUBg,Blaze Fast Fire'd Pizza,"3939 William Penn Hwy, Monroeville, PA, 15146",15146
x9ABq0u2quurwRYlVDydVg,Five Guys,"1000 Ross Park Mall Dr, Pittsburgh, PA, 15237",15237
xAbGtOHkdp3khmSpEGgkZg,BIBIBOP Asian Grill,"11431 Euclid Ave, Cleveland, OH, 44106",44106
xbBVkctlA1FYB1haKD9qeA,Taco Bell,"5185 Turney Rd., Garfield Heights, OH, 44125",44125
XcBRdmFOBEKmgKbPvz5s0g,Burger King,"1901 Route 286, Pittsburgh, PA, 15239",15239
xCsM-86u6yXL9J9hYGMogw,Subway Restaurants,"1596 West Market St, Akron, OH, 44313",44313
XDeAQ9ayhiWx0lBM3iVUqw,White Castle,"13201 Superior Ave, East Cleveland, OH, 44112",44112
xE4WM5ZvtBkFnojFUTQfqg,Wienerschnitzel,"2102 W Springfield Ave, Champaign, IL, 61821",61821
Xff8tSJxxfg84Yef0GoFWA,Chick-fil-A,"20801 Center Ridge Rd, Rocky River, OH, 44116",44116
xfuAFapTeFPYxa7RB0NI1g,KFC,"200 Richmond St, Painesville, OH, 44077",44077
XfxD1quRd8DhNwL1ZHwjMw,McDonald's,"18228 Sloane Ave, Lakewood, OH, 44107",44107
xICll6c7ztmXoJwy1n6NwQ,Terrene,"224 W Station Square Dr, Pittsburgh, PA, 15219",15219
xIjKMreStEC_PkSvfs64HQ,George's Chicken and Fish,"1112 N Bristol St, Sun Prairie, WI, 53590",53590
xiUVYCnW8pNL2uiMjETtQA,Johnny Hot Dog,"1979 W 25th St, Cleveland, OH, 44113",44113
xJfM3UbnaQkLPEMZgLNuyQ,Wendy's,"8104 Broadway, Cleveland, OH, 44105",44105
XkA8scf2M_-CirepJSACXg,Wendy's,"3309 Center Road, Brunswick, OH, 44212",44212
xkgX0lzCY-S62e4Q1mvgiA,KFC,"1 Harmar Landing Dr, Pittsburgh, PA, 15238",15238
xKruK2YAmLlzBW9YGGWTLg,Subway Restaurants,"23051 Emery Rd, Warrensville Heights, OH, 44128",44128
xLeOANU-lqtDOIV6Owm3EQ,Mas Amigos Truck,"899 W Bradley Ave, Champaign, IL, 61820",61820
XMCNABugc_Pw3g4LohYZww,McDonald's,"7277 Saltsburg Rd, Penn Hills, PA, 15235",15235
xnmQ1-YwnQJiV4zrP2LDuw,Burger King,"647-649 Smithfield Ave, Pittsburgh, PA, 15222",15222
Xoahafjr-Hz9zLrodYvDBA,Burger King,"720 West Champaign Ave, Rantoul, IL, 61866",61866
XOJHCTurJR--csljYSakvQ,Burger King,"14601 Snow Rd, Brook Park, OH, 44142",44142
XppfCknY2p3xhEgrelEqzg,McDonald's,"2200 Snow Rd, Parma, OH, 44134",44134
XQ_-GRuRlSwDwg07UjVTAA,McDonald's,"70 Allegheny River Blvd, Verona, PA, 15147",15147
xqBAXE1lpxKBEGLCiuK8bA,Wendy's,"1410 Colorado Ave, Lorain, OH, 44052",44052
XqCBjmrmu8pNgADsKXo8vA,Subway Restaurants,"10 N Sycamore St, Villa Grove, IL, 61956",61956
xqxRWwtyvXCWZvVUM0tepg,Michelson & Morley,"11038 Bellflower Rd, Cleveland, OH, 44106",44106
XS9w11zE6CuHAb8N1TeJzw,Burger King,"11790 Madison Ave, Lakewood, OH, 44107",44107
xTf9XC5JG4Al7f9mP5tpsg,Burger King,"14 Pearl Rd, Brunswick, OH, 44212",44212
xTID0KVkR_H2v23LsdM02A,Steak n Shake,"4000 Medina Rd, Akron, OH, 44333",44333
xTKcIQ90mluHH0HGO-sVig,Taco Bell,"15570 W High St, Middlefield, OH, 44062",44062
x-tXcUgPjaP9Q0lYMBKZnQ,Chipotle Mexican Grill,"28077 Chagrin Blvd, Woodmere, OH, 44122",44122
XV9KK1vTTzrYLYxQPMuM9Q,Wendy's,"23050 Broadway, Oakwood Village, OH, 44146",44146
xvA7fdaq5k3xeDvrzLZkzw,QDOBA Mexican Eats,"6319 Wilson Mills Rd, Highland Heights, OH, 44143",44143
XvhCPxnxDvISSsTpiKuo4w,Chick-fil-A,"2301 N Prospect Ave, Champaign, IL, 61822",61822
xwEYTGJ_82ScbpXcheqqQw,Subway Restaurants,"2020 Ardmore Blvd, Ste 170, Forest Hills, PA, 15221",15221
xwTDBul4ibO_siJYqzafYQ,Mr. Hero,"540 Chestnut Commons Dr, Elyria, OH, 44035",44035
xXhflOhlRCh5d9ASabHEpA,Chipotle Mexican Grill,"9761 Vista Way, Garfield Heights, OH, 44125",44125
XxnJZbFBJ8BKPg0_4eJdAA,Chick-fil-A,"461 Clairton Blvd, Pleasant Hills, PA, 15236",15236
Xxz0qN2tdBaqMT7WVdg4yQ,Denny's,"7700 Mentor Ave, Mentor, OH, 44060",44060
XyNFUZW-uiu4pI4y700TJg,McDonald's,"600 Pine Hollow Rd, McKees Rocks, PA, 15136",15136
y_Oig8XBVyyOJ-r_m95ABg,Wendy's,"60 Town Square Way, Pittsburgh, PA, 15227",15227
Y_wVqdHHkmfxdaHGOPffqQ,Kato's Cajun,"66 E Towne Mall, Madison, WI, 53704",53704
Y0_KRVDTasHCTh_P-WRSqg,Burger King,"2105 West Springfield Ave, Champaign, IL, 61821",61821
Y04W7U7KFsBP8WCtpO50wg,Subway,"965 N Court St, Medina, OH, 44256",44256
Y12k9hJS8BPo-lAgjvtdNw,Pita Pit,"7519 Mentor Ave, Mentor, OH, 44060",44060
y1H7Q7rN9JmySXvwDVYD8A,Salad Creations Madison,"610 Junction Rd, Ste 105, Madison, WI, 53717",53717
y-1sMhUMubrHWdIW4FaE8w,Wendy's,"2421 S. Stoughton, Madison, WI, 53716",53716
y2I0Yt6yr48ZgUvR3Pe7Fw,Quiznos,"6611 McKee Rd, Madison, WI, 53719",53719
Y3DIeqZGytfbvW-ZJG96LQ,McDonald's,"10333 Northfield Rd, Northfield, OH, 44067",44067
y4giWpQy1TYYX7sZOk9NNg,Wendy's,"15170 E. Bagley, Middleburg Hts., OH, 44130",44130
Y4UYb1fgs7bLbSp08amiBw,Wendy's,"3990 William Penn Highway, Monroeville, PA, 15146",15146
y5TdoIb0kddMn99Ahp206A,Burger King,"2900 Brownsville Rd, Pittsburgh, PA, 15227",15227
y5v2vmVlWZS-o9q-c1Wb-g,Chick-fil-A,"480 E Waterfront Dr, Homestead, PA, 15120",15120
Y6L37i6rkqDzMesTN5UI2Q,Dairy Queen,"33720 Walker Rd, Avon Lake, OH, 44012",44012
y8idid2kbUotP1n5cORweg,Pita Pit,"13309 Pearl Rd, Strongsville, OH, 44136",44136
Y9iuqd6YoGmeJYh16BlLXw,Sammy's Famous Corned Beef,"4067 Penn Ave, Pittsburgh, PA, 15224",15224
yb5YMIqZGOBRxB__-xT9iQ,McDonald's,"2845 Fish Hatchery Rd, Fitchburg, WI, 53713",53713
yBbqFPuwFiaom435KOY4cg,Mashiso Asian Grille,"24954 Brookpark Rd, North Olmsted, OH, 44070",44070
YBb-sAYuFv86MGfwQP5Ojg,El Taco Macho,"1613 Mentor Ave, Painesville, OH, 44077",44077
yBiyGsetXPIGlerLjTedTA,Taco Bell,"3671 Oberlin Ave, Lorain, OH, 44053",44053
yBTdIuZsQIbyZKn4i8n76A,Subway Restaurants,"13113 Shaker Blvd, Unit D1-D5, Cleveland, OH, 44120",44120
YdAF8Csxnxvj4TXz7ffH1Q,Burger King,"1321 West Bagley Rd, Berea, OH, 44017",44017
YdxdvZwt1FddrGQ0Pu5CxQ,Chick-fil-A,"26300 Cedar Rd, Ste Fc5, Beachwood, OH, 44122",44122
yEhO5RqGHyu7vQcFYME1NA,Subway,"5105 Monona Dr, Monona, WI, 53716",53716
YEl2auKIbh2W9dUtFft-qA,Popeyes Louisiana Kitchen,"5581 Warrensville Center Rd, Maple Heights, OH, 44137",44137
YERn2kltXVj9936i6T4Q8w,Big J J Fish & Chicken,"1114 N Market St, Champaign, IL, 61820",61820
yiWYJnHngOJWuP_CFP6Itw,Jimmy John's,"1801 W Springfield Ave, Champaign, IL, 61821",61821
yiX5VCEFhO7MXlmbUPwr8Q,Chick-fil-A,"7451 McKnight Rd, Pittsburgh, PA, 15237",15237
YKaOsHJpLzAfr-wgxN7xVQ,Jimmy John's,"9710 State Route 14, Streetsboro, OH, 44241",44241
YkcfMQy--XKmVzCe9IRtpQ,Jimmy John's,"35925 Detroit Rd, Suite 105, Avon, OH, 44011",44011
yKShDxZcD-9UtqvtZfdWqw,Chipotle Mexican Grill,"35925 Detroit Rd, Ste 115, Avon, OH, 44011",44011
ykwGLizkYXRsYy79kDFAKg,Subway Restaurants,"4613 Centre Ave, Pittsburgh, PA, 15213",15213
YkxLtxukjmYzwbblch_hRQ,Chipotle Mexican Grill,"22250 Lake Shore Blvd, Euclid, OH, 44123",44123
yLnpDARXjqc1Iaom-Pcf7g,McDonald's,"4159 Lee Rd, Cleveland, OH, 44128",44128
Ylw5xdTfPN5L6Uhd54pzmA,McDonald's,"4687 Verona Dr, Madison, WI, 53711",53711
yMrlJztKmGQ2Bg2pAgDS9g,Wendy's,"3067 Medina Rd, Medina, OH, 44256",44256
YmXvjHhxrmv1iPAxq6koHA,Subway Restaurants,"25575 Aurora Rd, Bedford Heights, OH, 44146",44146
YNI26xBkdOzI1TMGmIcEaw,Taco Bell Cantina,"200 Euclid Avenue, Cleveland, OH, 44114",44114
ynKAUSYi3c8M-rkVJI1PcQ,DiPietro's,"412 Perry Hwy, Pittsburgh, PA, 15229",15229
yNsf85F-21wm1gLRZUg-KQ,Auntie Anne's,"498 Northern Blvd, Spc 196, North Olmsted, OH, 44070",44070
YoZcsEXzsBJmvuDWkpboGg,Subway Restaurants,"9303 Mentor Ave, Mentor, OH, 44060",44060
YPrFKB9D9bvhVd9LeDiJqg,McDonald's,"2100 Washington Pike, Heidelberg, PA, 15106",15106
Ypv1D8bYndEMGvZDBjIAgQ,Arby's,"6105 Saltsburg Rd, Verona, PA, 15147",15147
yqFG1ANsAV6NBn_BC2LU4Q,Firehouse Subs,"320 McHolme Dr, Pittsburgh, PA, 15275",15275
yqIVlkpQF_IdhVk1yTiIjw,Chipotle Mexican Grill,"3471 Steelyard Dr, Cleveland, OH, 44109",44109
yRKrMWQxQaMeR18s5ajcYw,Arby's,"1913 W Springfield Ave, Champaign, IL, 61821",61821
YrZxRSTg_dVbZd5PXz7G5Q,Dairy Queen Grill & Chill,"911 W University, Urbana, IL, 61801",61801
YS1XX9AONq2hdBbU3T-uGw,McDonald's,"500 Liberty Ave, Pittsburgh, PA, 15222",15222
YTNgCm8-TlyLvkBXCGxeMg,Subway Restaurants,"3784 W 117th St, Cleveland, OH, 44111",44111
YTVL8ZouIwFMZiwHJfYgTw,Burger King,"5702 Royalton Rd, North Royalton, OH, 44133",44133
yVInYuyaqIFqD5VyX7Vn0w,Subway Restaurants,"4142 Clairton Blvd, Brentwood, PA, 15227",15227
Y-vxPbvPKcaLiYa9ZBXoDg,McDonald's,"505 Smithfield St, Pittsburgh, PA, 15219",15219
Yw4_Sp86c3rFsuSdqS5O_Q,Arby's,"26000 Euclid Ave, Euclid, OH, 44132",44132
YxauC1iB9ZU4eLjbEcYpxw,Arby's,"5030 William Flynn Hwy, Gibsonia, PA, 15044",15044
YYEm5MR6HMCQYI0k1wVnXA,Wendy's,"3410 William Penn Hwy, Pittsburgh, PA, 15235",15235
yYFzPruPCNt31wDXUq7hQQ,Popeyes Louisiana Kitchen,"3855 Lee Rd, Cleveland, OH, 44128",44128
yyji5NjOJro2k35XH-uoDA,Subway Restaurants,"100 Wal Mart Dr, N Versailles, PA, 15137",15137
yZWocAychMYJMgc-j5K3uw,Bob Evans,"14115 Detroit Ave, Lakewood, OH, 44107",44107
z04viA7AsFfzwT7ABwRLHg,Chipotle Mexican Grill,"4000 University Ave, Madison, WI, 53705",53705
z0c4KwDTIupQTOALY_9oxw,Chick-fil-A,"8213 Golden Link Blvd, Macedonia, OH, 44067",44067
z1OhXPMw8CVdfq3BBGkQNQ,Wendy's,"12000 Buckeye Rd, Cleveland, OH, 44120",44120
z2Etq4K6YwbV7P5ENVYEgg,Subway Restaurants,"652 N Highpoint Rd, Madison, WI, 53717",53717
Z72HJNd2OwCOHa9XMD_REg,Arby's,"3417 Forbes Ave, Pittsburgh, PA, 15213",15213
z7eRNW33P7-gyIBE7Dv0Xg,Subway Restaurants,"3636 Euclid Ave, Ste 1010, Cleveland, OH, 44115",44115
z7GWY9qP5l5JLt4rU5k-1w,Wendy's,"3164 Leechburg Rd., Lower Burrell, PA, 15068",15068
z7h3_K5lg3RnYieq04C0Vg,McDonald's,"5240 Turney Rd, Garfield Heights, OH, 44125",44125
z7ns1g4S82kaBdIAC_RMRw,Subway,"1000 Airport Blvd, Pittsburgh, PA, 15231",15231
zaoGcD35rSuuAwc7DLiSMw,Subway Restaurants,"220 E Warren St, St. Joseph, IL, 61873",61873
ZARPISrzPW6PrMSwexHnxw,Burgatory,"342 N Shore Dr, Pittsburgh, PA, 15212",15212
ZB368AhxTlEVyWzT05Uksw,Dairy Queen,"1039 Perry Hwy, Pittsburgh, PA, 15237",15237
zbzaSfV_7pYbSuAioOTJyA,Subway Restaurants,"449 W. Cottage Grove Rd., Cottage Grove, WI, 53527",53527
zCs-HD0bS2RUZG9lbotPtA,Subway Restaurants,"4760 Grayton Road, Unit #4, Cleveland, OH, 44135",44135
ZdXyo2i6IKtxUOokUlxecA,Chipotle Mexican Grill,"3362 Center Rd, Ste E20, Brunswick, OH, 44212",44212
ZeQqVIgbU68LS_kGyb0WsQ,KFC,"22855 Emery Rd, Warrensville Heights, OH, 44128",44128
zG9306XlgO9EyIhSpBBw0Q,Burger King,"909 Butler St, Etna, PA, 15223",15223
zGAefi9-EH2DipsqipaOag,Subway Restaurants,"9853 Johnnycake Ridge Rd, Mentor ohio, OH, 44060",44060
ZGIkQIh3KTLM1yOCNpvU5Q,Steak n Shake,"2010 N Prospect Ave, Champaign, IL, 61822",61822
Zhbv03meUS1VoatWzzuaVQ,Burger King,"1800 Brookpark Rd, Cleveland, OH, 44109",44109
ZHHhfZW_C9lRRFeSQevwYA,Jersey Mike's Subs,"485 S Legacy Way, Ste 1, Sun Prairie, WI, 53590",53590
ZHZHk71wtLY9G_ZmajtW7w,KFC,"407 N Leavitt Rd, Amherst, OH, 44001",44001
zi6cB_bkswWPLD2k3IVtyg,Chicken Grille,"121 Oakland Ave, Pittsburgh, PA, 15213",15213
ZjJzuxjpOTAPWTFbaX06ew,Subway Restaurants,"703 Eastwood Ctr Dr, Ste A, Mahomet, IL, 61853",61853
ZkCOEhWXOAher9hdxcoDhQ,Raising Cane's Chicken Fingers,"14115 Detroit Ave, Lakewood, OH, 44107",44107
zKRLyE8FgTtzsp5zXU7G2Q,McDonald's,"10637 Main St, Mantua, OH, 44255",44255
ZLVDKYgS8o5BZJuhdyG_zQ,Dairy Queen,"651 Hometown Cir, Verona, WI, 53593",53593
zMPfZdODe82SL_zxnv7asg,Chipotle Mexican Grill,"310 Mcholme Dr, Pittsburgh, PA, 15275",15275
znaF77z3hCOqpLNEPhi1yg,McDonald's,"15629 Broadway Ave, Maple Heights, OH, 44137",44137
ZRN0FtNiKU5ax3ZDa70REA,McDonald's,"3221 Oberlin Ave, Lorain, OH, 44052",44052
ZsXooo1ndVmHWb9KZfvkaQ,Penn Station East Coast Subs,"1597 Washington Pike, Ste A837, Bridgeville, PA, 15017",15017
ztG_sG9ugajX9crrzh0UyA,McDonald's,"7015 Detroit Ave, Cleveland, OH, 44102",44102
zVcQuL6XvUL3Ut1i4vt7_g,Subway,"11 Glacier Edge Sq, Cross Plains, WI, 53528",53528
zvf4U6LJdNGOEogmmCOsLA,Arby's,"3200 Saw Mill Run Blvd, Pittsburgh, PA, 15227",15227
ZwHnvzZN00w7ZrFUJFew-g,Jimmy John's,"401 Home Dr, Pittsburgh, PA, 15275",15275
zx_eg_zbs2pyDU4QmCXE1Q,Arby's,"4002 E Washington Ave, Madison, WI, 53704",53704
zXb5pP4zMHvmusweYfr9TQ,McDonald's,"6910 Odana Rd, Madison, WI, 53719",53719
zXiLJCyW8ZZHAEB0IuO8Mg,Firehouse Subs,"17250 Royalton Rd, Strongsville, OH, 44136",44136
zZB5pi8nld4d8TPAL2seHA,Burger King,"1549 East 55 Street, Cleveland, OH, 44103",44103
zzbsLej_8KtTxGwJdOb09w,Wendy's,"5855 Som Center, Willoughby, OH, 44094",44094
ZzGaVbyam1AhZFW928-95A,Taco Bell,"7424 Brookpark Rd, Cleveland, OH, 44129",44129
