name,business_id,star_y,BikeParking,Caters,NoiseLevel,OutdoorSeating,RestaurantsDelivery,RestaurantsTableService
Wienerschnitzel,xE4WM5ZvtBkFnojFUTQfqg,4,FALSE,NA,average,TRUE,FALSE,FALSE
Chick-fil-A,5tlgP7QIvur0lZdPHVhc5w,3,FALSE,TRUE,average,TRUE,FALSE,FALSE
Chipotle Mexican Grill,HPngBhTmMOXbQI9Noppeaw,2,TRUE,TRUE,average,TRUE,FALSE,FALSE
Chipotle Mexican Grill,#NAME?,3.5,FALSE,TRUE,average,TRUE,FALSE,NA
V's Gourmet,uRbrfI6DW0hn3Vj0tyjycA,4,TRUE,TRUE,quiet,FALSE,FALSE,FALSE
Wings Over Madison,OGg60MuC7fTlPaepWqB4bg,3.5,TRUE,TRUE,average,TRUE,TRUE,NA
Subway Restaurants,7yZyfWTmhd5_OmZfM3wjEg,2.5,NA,NA,NA,FALSE,NA,NA
Chick-fil-A,z0c4KwDTIupQTOALY_9oxw,4.5,TRUE,TRUE,average,TRUE,FALSE,NA
McDonald's,gB7X5o33o6W_rAGgHunSCA,2,NA,NA,NA,FALSE,TRUE,NA
Taco Bell,KCQNEIvtU48Mh07uS-_Gvw,2.5,NA,FALSE,quiet,FALSE,TRUE,NA
Wendy's,oK9mdYF8q0XSkhpKs8ChHg,2,FALSE,FALSE,quiet,FALSE,FALSE,NA
QDOBA Mexican Eats,aGe49TdPiWCA_5gxMss2fw,3.5,NA,TRUE,average,TRUE,FALSE,NA
Harvey's,NJK_B8dLl1EGgPiOg9_a8g,3,NA,FALSE,loud,FALSE,FALSE,NA
Wendy's,gGlFPw1TFJANUl_FFmSNgA,2,FALSE,NA,average,FALSE,FALSE,FALSE
McDonald's,BPWZRoeUQaKg5jAqLGkbMw,1.5,FALSE,FALSE,very,TRUE,TRUE,NA
KFC,ZeQqVIgbU68LS_kGyb0WsQ,2.5,NA,FALSE,NA,FALSE,FALSE,NA
KFC,Mtl3TcCOHRA6lC5modo2Nw,2,NA,FALSE,very,TRUE,FALSE,NA
Taco Bell,sUzvletCYiIaZD_hbnNLEA,2.5,FALSE,FALSE,loud,FALSE,TRUE,NA
Chipotle Mexican Grill,j-5O-Ehd2eaCHYgmTSfoRw,3,TRUE,TRUE,average,TRUE,FALSE,NA
Arby's,1VscyiSo--uy5-ZDxHNZuQ,3,NA,NA,NA,NA,NA,NA
Subway Restaurants,rts9r2F-st7UQCDkplOivg,3,NA,NA,NA,NA,FALSE,NA
Five Guys,u1_a84WeHWa1YlreV6RZtg,3.5,TRUE,FALSE,average,TRUE,TRUE,NA
Dairy Queen Grill & Chill,j9mBYdR7z61X6A3K3VmKDg,3,TRUE,NA,NA,TRUE,TRUE,NA
Five Guys,6S0mvMocUHY6g1rIQWKM_w,3.5,TRUE,FALSE,average,TRUE,TRUE,NA
Firehouse Subs,kOGLF8TIdWgHpb_tqb8vhg,3.5,TRUE,NA,average,TRUE,FALSE,FALSE
Subway Restaurants,L5VU5M0YF92ulm8IZ7I5Wg,4,NA,NA,NA,NA,TRUE,NA
Taco Bell,hxlfoblUAzNSOszKlyaV6g,2.5,FALSE,FALSE,quiet,FALSE,TRUE,NA
McDonald's,cJCdtFwcRNiKzZELKoyw9Q,2,NA,NA,loud,NA,TRUE,NA
Taco Bell,bhK7V4alUPmzXx8AFta09Q,3,NA,NA,NA,NA,TRUE,NA
McDonald's,6dDrLNa3_fx9E4lfKHtuig,2,FALSE,FALSE,loud,FALSE,TRUE,NA
Zone 28,#NAME?,3,TRUE,TRUE,loud,FALSE,FALSE,NA
Starbucks,fZKECzeSUlr3kZL_2dzhrQ,3,TRUE,FALSE,NA,FALSE,FALSE,NA
Wendy's,B26WnE0wZ_ZORFMmo9QL1g,2,FALSE,NA,NA,FALSE,FALSE,NA
Firehouse Subs,RIT-Y8d0qEZ3ORv0Ts5JDw,3.5,TRUE,TRUE,loud,TRUE,TRUE,NA
Chick-fil-A,XxnJZbFBJ8BKPg0_4eJdAA,3,TRUE,TRUE,average,FALSE,FALSE,NA
Jimmy John's,6iZhmEXeGf4Hc9PF1a9pTQ,3,NA,TRUE,NA,NA,TRUE,NA
Mr Chicken,Svs-B-a5-13D2dGTKxLsyw,3,NA,NA,average,TRUE,NA,NA
Jersey Mike's Subs,AgMtwFmvhaAKfkbYb9TdZQ,3.5,FALSE,NA,average,FALSE,NA,FALSE
Lotsa Stone Fired Pizza,lPsT-Rmmf6333z6h6ANHrw,3.5,TRUE,TRUE,very,FALSE,FALSE,FALSE
Chipotle Mexican Grill,QayOwK3LVRVniGnT6Gzveg,3,TRUE,TRUE,average,TRUE,FALSE,NA
Arby's,_4l36Tgbmoroh3udeXU-JA,1.5,NA,NA,NA,FALSE,FALSE,NA
Taco Bell,qlsAl7z4NYuf7CVpF2BJcw,3.5,TRUE,FALSE,average,FALSE,TRUE,FALSE
Arthur Treacher's,B_Zi_3inMGSxN_HEKssmng,4,TRUE,NA,NA,NA,FALSE,NA
Jersey Mike's Subs,FnOVC2TIGRcoqwePer0m1A,3.5,TRUE,TRUE,average,FALSE,TRUE,FALSE
McDonald's,e2IqS9_G0Hpulw5ItU-Y9Q,1.5,NA,NA,NA,NA,TRUE,NA
Wendy's,y4giWpQy1TYYX7sZOk9NNg,1,FALSE,NA,NA,NA,FALSE,NA
Popeyes Louisiana Kitchen,Tnzc_72OVCdCc7KmfPOnHA,2.5,NA,NA,NA,NA,FALSE,NA
McDonald's,ID8oEJKHZtf0-bVxClOMBw,3,NA,FALSE,loud,FALSE,TRUE,NA
Firehouse Subs,yqFG1ANsAV6NBn_BC2LU4Q,3.5,FALSE,TRUE,average,FALSE,TRUE,NA
Rally's,gJ5xSt6147gkcZ9Es0WxlA,2.5,NA,NA,NA,NA,NA,NA
QDOBA Mexican Eats,KYdtom3RyDt-3SWGwmJcQA,3.5,TRUE,TRUE,average,TRUE,FALSE,NA
McDonald's,DBcpa6D6S9Cf1JKvkXvnlg,1.5,NA,NA,NA,TRUE,TRUE,FALSE
Swirlie Whirlie,Qs_5WTpjfXI-BPO8F1s1OA,5,TRUE,TRUE,NA,TRUE,TRUE,NA
Potbelly Sandwich Shop,hDhQvwpLWSzSgZQSKUSOqQ,3.5,TRUE,TRUE,average,TRUE,TRUE,NA
Five Guys,_omjGkkkddnKVWG3Uua9Kw,3,FALSE,FALSE,loud,TRUE,TRUE,FALSE
Arby's,S3rh8kEJ8daGYPNRaVf-OA,2.5,NA,NA,NA,NA,FALSE,NA
BnD'z Burgerz & Dogz,8mcg3eCoh69WqaKKZZF98w,3,TRUE,TRUE,quiet,FALSE,FALSE,TRUE
McDonald's,Ylw5xdTfPN5L6Uhd54pzmA,1.5,TRUE,NA,average,FALSE,TRUE,NA
McDonald's,NLOnd0990Aku1U8i3nxKgw,2.5,NA,NA,NA,NA,TRUE,NA
Subway Restaurants,5sEcWQd9-LqRvE98ouEILA,2.5,NA,NA,NA,NA,NA,NA
Dairy Queen,EvIjBWlnswf-7zBXJHB9kw,3,FALSE,NA,NA,NA,NA,NA
Subway Restaurants,i-KA26XvCk9K5qqcTMAgGw,2,NA,NA,NA,NA,NA,NA
Dairy Queen Grill & Chill,#NAME?,4.5,TRUE,NA,NA,TRUE,NA,NA
Jimmy John's,GjOZdW5YZDJ9fXPfqlo-YA,2.5,TRUE,TRUE,NA,FALSE,TRUE,NA
Taco Bell Cantina,oah7hUbos7yUH_qP7du2yQ,2,NA,NA,NA,FALSE,TRUE,FALSE
Pizza Bianca,3ukqpcOyqv-KYLULRtEYEw,3,NA,TRUE,NA,FALSE,TRUE,NA
Jimmy John's,El6Bum4I-0VWJRgzbtscJQ,3,NA,TRUE,NA,TRUE,TRUE,NA
McDonald's,Eof2K0RJunTSSv42XouLQg,3,NA,FALSE,average,FALSE,FALSE,NA
Subway,9cgrssqswYBSpvBAKc1-nQ,2.5,TRUE,TRUE,NA,FALSE,FALSE,FALSE
Arby's,YxauC1iB9ZU4eLjbEcYpxw,3.5,FALSE,TRUE,average,FALSE,FALSE,NA
Arby's,yRKrMWQxQaMeR18s5ajcYw,2,FALSE,FALSE,average,FALSE,FALSE,NA
No 1 Express,rS4vCHv4UPjYLiDN74Y9Gw,3,TRUE,FALSE,quiet,FALSE,TRUE,FALSE
Five Guys,K04Pbn_5-xNidh0-xkI9vw,4,TRUE,FALSE,average,TRUE,TRUE,NA
Myles Teddywedgers,S4NHg4GZD35HzzibJAxXDw,4,TRUE,FALSE,average,FALSE,FALSE,FALSE
KFC,0SySGK7xWEHSo4ZLvD1C0A,1.5,TRUE,FALSE,NA,FALSE,FALSE,NA
Arby's,Sbk3bt3v-TyGgdBs6scz3Q,2,NA,NA,NA,NA,TRUE,NA
Arby's,9Yo5Fl8wstZlxBnD0G-uHg,2.5,FALSE,FALSE,average,FALSE,FALSE,NA
McDonald's,DysXlYb_WVlksoip8atIvQ,1,TRUE,NA,NA,NA,TRUE,NA
Chipotle Mexican Grill,luX2RgXc39TUUEU_7sg5Og,2,TRUE,TRUE,NA,TRUE,FALSE,NA
Madison Cuisine,NlzU1RxfXaWF6ir-ZWfrLg,3,TRUE,FALSE,NA,FALSE,FALSE,FALSE
McDonald's,JEd-lj4E6WdCAOhcHz7UuA,2.5,TRUE,FALSE,quiet,FALSE,FALSE,NA
KFC,vU1ewnYbioaH3h2GU1S8Wg,2,NA,TRUE,NA,NA,FALSE,NA
McDonald's,6tkx1vYUJpj-dv588NcO_Q,2,NA,NA,NA,NA,TRUE,NA
Five Guys,5yvmtyb3KH1UqKy05HpDSw,4,NA,NA,NA,NA,TRUE,NA
Arby's,uIgGcHq7FOlD1Uzep6PLwg,4,NA,FALSE,average,FALSE,FALSE,NA
Wendy's,Vz6JVuA6guXVBIMJF-2g3g,1,NA,NA,NA,NA,NA,NA
Arby's,j_6QG0D-RZi5INp77aJNEw,2,NA,NA,NA,NA,NA,NA
Wendy's,Y4UYb1fgs7bLbSp08amiBw,2,NA,NA,NA,FALSE,FALSE,FALSE
Burger King,HvvmhKDghEYp6jkkCkDAhA,2,NA,NA,NA,FALSE,TRUE,NA
McDonald's,lebZM1I1gTuAzRfIBNSgdw,2,FALSE,FALSE,average,FALSE,TRUE,NA
Arby's,b68Blyr9ABuvYsqYMz08GA,2,NA,NA,NA,NA,NA,NA
McDonald's,W39f_7mEdphd-wzGwgPxow,3,TRUE,NA,average,FALSE,TRUE,NA
KFC,EhdVKgZuVDCqx8Pb45-Auw,3,FALSE,FALSE,NA,FALSE,TRUE,NA
Taco Bell,8tlH5t9dqwRIMk6Gs7wEIA,2,TRUE,NA,NA,FALSE,FALSE,NA
KFC,FRdkSUgC_SUPPNUGmgBtow,3,NA,FALSE,NA,NA,TRUE,NA
Chick-fil-A,QVboXOy_hrsDqg3XOJK3Pg,3.5,NA,NA,NA,NA,NA,NA
A&W Restaurant,CnzA13qvPRibyA4eACQKFQ,2.5,TRUE,FALSE,quiet,TRUE,FALSE,TRUE
Wendy's,A-CLHndPFipIlOP4dukZWA,1.5,NA,NA,NA,NA,FALSE,NA
KFC,L58Rod4RVhaW_4qfQGe6fw,2.5,NA,TRUE,NA,NA,FALSE,NA
McDonald's,GK6oAgFonv2p3CiBKmMknQ,2.5,NA,NA,NA,NA,FALSE,NA
McDonald's,mqUnwFYapb-on4v6n3wGlg,2,NA,NA,NA,NA,TRUE,NA
Taco Bell,OdLYPceRdj07gC378sruMw,2,NA,FALSE,quiet,FALSE,TRUE,NA
Taco Bell,R7XBYjReOUx1mE_gD5CjUA,1,NA,NA,NA,NA,TRUE,NA
Wendy's,WnuRPyTEvILZKCAPk2UwYQ,2,TRUE,FALSE,average,FALSE,FALSE,NA
Chipotle Mexican Grill,xXhflOhlRCh5d9ASabHEpA,2.5,TRUE,TRUE,very,TRUE,FALSE,NA
Burger King,rnksHtMALfngIl_vopHVXg,2,NA,NA,NA,NA,NA,NA
Swensons Drive-In,i6ECHeaggU6uu94CNO2cXg,3.5,NA,TRUE,average,FALSE,FALSE,TRUE
McDonald's,qEWoqy5LGDsdr22R3Px8Pg,2.5,NA,NA,NA,FALSE,TRUE,NA
Panda Express,mdpETdI-PdPbMtiAnf8m8g,1.5,NA,NA,NA,NA,TRUE,NA
Subway Restaurants,nzvZ1RJIEXRgpKSRbnwhpg,2,FALSE,TRUE,quiet,FALSE,TRUE,NA
Sammy's Famous Corned Beef,Y9iuqd6YoGmeJYh16BlLXw,2.5,NA,NA,average,FALSE,NA,NA
Applebee's Grill + Bar,MothxPy-ZoFcCdoVGw2hDQ,3,TRUE,NA,NA,TRUE,FALSE,TRUE
Arby's,qddBAMIQ40y-RqgP2XFd2g,2.5,NA,NA,NA,NA,NA,NA
Arby's,EbnQZMQOWE2m-WmQh7YNWQ,2.5,FALSE,FALSE,NA,FALSE,FALSE,NA
Dairy Queen,EwOVLUgmZaHUzK_bnHHXZA,3,TRUE,NA,NA,NA,NA,NA
Arby's,8c2ObImjXJ9pW0hUccL35A,4,FALSE,NA,NA,FALSE,FALSE,NA
Naty's Fast Food,Ps5mrcu_E17YBC7Tl75X0w,4.5,TRUE,NA,average,FALSE,TRUE,FALSE
Burger King,1N1pVa5SYqzopS0wvlAavw,1,NA,NA,NA,NA,TRUE,NA
QDOBA Mexican Eats,PzRgohlnHNN0C0Len1At0Q,4,TRUE,TRUE,NA,FALSE,TRUE,NA
Arby's,eg5T5VuFcf-B-RaTqSzoOg,2.5,FALSE,NA,NA,NA,FALSE,NA
Subway,0u2xwNy07-z3gv0tpuJX2Q,3.5,TRUE,TRUE,average,NA,FALSE,NA
Subway Restaurants,w8ZxnScDWMquPfh6oHt0og,2,NA,NA,NA,NA,TRUE,NA
Culver's,TiPk-P69U5_E-6xQiEdGwQ,5,NA,FALSE,NA,NA,FALSE,NA
Mr Hero,r9QETdzuTTQpn-_exlL6jw,4,NA,NA,average,FALSE,TRUE,NA
Subway Restaurants,1GXSjqOJPs4goR_g2YYV6A,3.5,NA,NA,NA,NA,NA,NA
Burger King,qErcBgymY29ilbg6LZ2BkQ,3,FALSE,FALSE,average,FALSE,FALSE,FALSE
Wendy's,fPivHoeKNFhPKZEKFeoIHg,1.5,TRUE,FALSE,average,FALSE,FALSE,NA
Taco Bell,inomzYcqdnxwjTfM0nYYGA,2.5,TRUE,FALSE,quiet,FALSE,TRUE,NA
Subway Restaurants,EtE2sqkrwoYAU-8mef0UOg,3.5,TRUE,NA,NA,FALSE,FALSE,NA
Arby's,DtmTlHpJzghRCDXSAydQSA,2,NA,NA,NA,TRUE,FALSE,NA
Wendy's,tNQ3sH10qp5GzAV8eK-vsw,2.5,NA,NA,NA,NA,NA,NA
Subway Restaurants,dGhhSxUHAacGB67ZgPoi4A,1,NA,NA,NA,FALSE,NA,NA
Sonic Drive-In,2xQexEwq1WQoNeSTyrUTEw,3,FALSE,FALSE,NA,TRUE,FALSE,FALSE
Wendy's,z1OhXPMw8CVdfq3BBGkQNQ,1,NA,NA,NA,FALSE,NA,NA
Popeyes Louisiana Kitchen,#NAME?,2.5,FALSE,NA,NA,FALSE,FALSE,NA
Taco Bell,eHEa4uekNys86PXAiQg5pw,1.5,NA,NA,NA,FALSE,TRUE,NA
Subway Restaurants,8HtfuD47Us_dJasTDcVjJQ,2,NA,NA,NA,TRUE,FALSE,NA
Subway,cRDEkJWuXpKzuSYUpmyX5w,2,NA,NA,NA,NA,FALSE,NA
Wendy's,fIB2hpMHSJEj8iCE5qbDuw,2,TRUE,NA,average,NA,FALSE,NA
Preeti's PiTT,hXJOnDvOvtBjB5WQ6fuzmQ,4,TRUE,TRUE,NA,NA,FALSE,NA
Blaze Pizza,THH2CXT1w2acF7qDECx2yg,3.5,NA,NA,average,NA,NA,FALSE
McDonald's,MkLlb2944GtK07wy9u_wbA,1,TRUE,NA,NA,FALSE,TRUE,NA
Wendy's,IVH0sXM_GISPTVHdpr4YOQ,2,NA,FALSE,average,NA,FALSE,NA
Chick-fil-A,oKT4JjzBvPU-IXng_0vMFw,2,NA,NA,NA,NA,NA,NA
McDonald's,Al-oKob7eDmt-_Te9FHuzw,1.5,NA,NA,NA,NA,NA,NA
Popeyes Louisiana Kitchen,uGKrKhTuHcMy00thxhVJ5Q,1,NA,FALSE,NA,NA,FALSE,NA
Dairy Queen,D3aXLx-RMsb2C8EDngqCFA,4,NA,NA,NA,NA,FALSE,NA
McDonald's,TZILpUd7Ag5HpdatXhiJbw,2.5,NA,NA,NA,NA,TRUE,NA
KFC,syMrPUeWjnXEMVATIlNCMg,1.5,NA,FALSE,NA,NA,FALSE,NA
Little Caesars Pizza,UupAeWSMc0wwZIdZgVTp-A,1.5,NA,NA,NA,NA,NA,NA
Madtown Chicken N' Fish,3UmRALCmHnforCjGXV8rFw,4,TRUE,FALSE,NA,FALSE,TRUE,FALSE
Garbanzo Mediterranean Fresh,ukj2xXv_vmJriq3myDnsYA,3,NA,NA,NA,NA,NA,NA
